,price,area,bath,room,parking,year,property_type,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool,ranking
351,130270,65,2,2,0,2023,1,1,0,1,0,0,1,0,0,4.66
352,116216,52,2,3,0,2023,1,1,1,1,0,0,0,1,1,4.59
353,139116,58,2,2,0,2023,1,0,0,0,0,0,0,0,0,5.0
354,136486,76,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.4
355,91351,55,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.4
356,85787,50,2,2,0,2023,1,1,1,0,1,0,1,1,0,4.4
357,130916,54,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.95
358,179427,72,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.95
359,126944,72,2,3,0,2023,1,0,0,0,0,0,1,1,0,3.21
360,140896,80,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
361,116486,58,2,2,0,2023,1,1,0,1,0,0,1,0,0,4.66
362,161864,96,2,3,0,2023,1,1,1,1,0,0,0,1,1,4.59
363,117837,74,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.4
364,121214,70,2,3,0,2023,1,1,1,0,1,0,1,1,0,4.4
365,96328,39,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.95
366,133431,62,2,2,0,2023,1,0,0,0,0,0,0,0,0,5.0
367,130833,71,2,3,0,2023,1,0,0,0,0,0,1,1,0,3.21
368,135716,78,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
369,161270,97,2,3,0,2023,1,1,1,1,0,0,0,1,1,4.59
370,139905,62,2,2,0,2023,1,0,0,0,0,0,0,0,0,5.0
371,110627,70,2,3,0,2023,1,1,1,0,1,0,1,1,0,4.4
372,95776,38,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.95
373,171598,73,2,3,0,2023,1,0,0,1,1,0,0,0,0,5.0
374,182964,67,2,3,0,2023,1,1,1,0,0,0,0,0,0,5.0
375,107055,61,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
376,151973,72,2,2,0,2023,1,1,1,1,0,0,0,1,1,4.59
377,167873,75,2,3,0,2023,1,0,0,0,0,0,0,0,0,5.0
378,95405,53,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.4
379,108302,61,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
380,170270,75,2,2,0,2023,1,1,1,1,0,0,0,1,1,4.59
381,125915,51,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.95
382,129000,161,2,3,1,2023,1,0,1,0,0,1,1,1,0,1.51
383,182500,67,2,3,0,2023,1,1,1,0,0,0,0,0,0,5.0
384,144261,79,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
385,166675,74,2,2,0,2023,1,1,1,1,0,0,0,1,1,4.59
386,148081,77,2,3,0,2023,1,0,0,1,0,0,0,1,0,5.0
387,237912,134,2,3,0,2023,1,0,0,0,0,0,0,0,0,5.0
388,123284,52,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.95
389,145027,75,2,3,0,2023,1,0,0,1,0,0,0,1,0,5.0
390,130969,62,2,3,0,2023,1,1,0,0,0,0,0,0,0,4.66
391,69000,75,2,2,0,1991,1,0,0,1,0,0,0,0,0,3.21
392,148378,98,2,3,1,2023,1,1,0,1,0,0,0,0,0,3.27
393,175675,81,2,2,0,2023,1,1,1,1,0,0,0,1,1,4.59
394,62702,73,2,3,0,2010,1,0,0,0,0,0,0,0,0,3.22
395,166045,71,2,3,0,2023,1,1,0,0,0,0,0,0,0,4.66
396,154054,99,2,3,1,2023,1,1,0,1,0,0,0,0,0,3.27
397,179594,83,2,2,0,2023,1,1,1,1,0,0,0,1,1,4.59
398,228452,117,2,2,0,2023,1,0,0,0,0,0,0,0,0,5.0
399,224027,137,2,2,0,2023,1,1,1,1,0,0,0,1,1,4.59
400,182354,85,2,3,0,2023,1,0,0,1,1,0,0,0,0,5.0
401,249240,93,2,2,0,2023,1,1,1,0,0,0,0,0,0,5.0
402,225243,98,2,3,0,2023,1,1,1,1,0,0,0,1,1,4.59
403,174223,75,2,3,0,2023,1,0,0,1,1,0,0,0,0,5.0
404,140968,67,2,3,0,2023,1,1,0,0,0,0,0,0,0,4.66
405,160810,105,2,3,1,2023,1,1,0,1,0,0,0,0,0,3.27
406,222012,106,2,3,0,2023,1,1,0,0,0,0,0,0,0,4.66
407,187837,138,2,4,1,2023,1,1,0,1,0,0,0,0,0,3.27
408,199702,89,2,3,0,2023,1,1,1,1,0,0,0,1,1,4.59
409,189189,139,2,4,1,2023,1,1,0,1,0,0,0,0,0,3.27
410,209918,89,2,3,0,2023,1,1,1,1,0,0,0,1,1,4.59
411,194324,144,2,3,1,2023,1,1,0,1,0,0,0,0,0,3.27
412,209027,88,2,3,0,2023,1,1,1,1,0,0,0,1,1,4.59
413,132525,63,2,2,0,2023,1,0,0,0,0,0,0,0,0,4.4
414,238283,94,2,2,0,2023,1,1,1,0,0,0,1,0,0,5.0
415,238000,85,2,3,0,2023,1,1,0,0,0,0,1,1,0,5.0
416,111356,35,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
417,170387,69,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
418,105146,67,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
419,125405,56,2,2,0,2023,1,0,0,1,0,0,0,0,0,4.95
420,152299,76,2,2,0,2023,1,0,0,0,0,0,0,0,0,4.4
421,243100,93,2,2,0,2023,1,1,0,0,0,0,1,1,0,5.0
422,132796,41,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
423,135135,55,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
424,107530,69,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
425,131540,53,2,2,0,2023,1,0,0,1,0,0,0,0,0,4.95
426,112155,58,2,2,0,2023,1,0,0,0,0,0,0,0,0,4.4
427,134674,41,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
428,138073,56,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
429,143948,57,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
430,114171,75,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
431,168540,70,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.95
432,124297,67,2,3,0,2023,1,1,0,1,0,0,0,0,0,5.0
433,130139,40,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
434,121809,64,2,2,0,2023,1,0,0,0,0,0,0,0,0,4.4
435,134218,41,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
436,99882,38,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
437,136543,90,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
438,132513,70,2,2,0,2023,1,0,0,1,0,0,0,0,0,4.95
439,138054,69,2,3,0,2023,1,1,0,1,0,0,0,0,0,5.0
440,84846,39,2,3,0,2023,1,0,0,0,0,0,0,0,0,4.4
441,128474,40,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
442,135491,89,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
443,84486,37,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.95
444,131297,68,2,3,0,2023,1,1,0,1,0,0,0,0,0,5.0
445,165445,61,2,3,0,2023,1,1,1,0,0,0,1,0,0,5.0
446,195000,69,2,2,0,2022,1,1,1,1,1,0,1,1,0,5.0
447,109369,30,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
448,158783,68,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
449,129625,85,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
450,102459,45,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.95
451,100945,52,2,2,0,2023,1,1,0,1,0,0,0,0,0,5.0
452,132800,69,2,3,1,2020,1,0,0,0,1,0,0,0,0,4.27
453,157513,83,2,3,0,2023,1,0,0,1,0,0,0,1,0,5.0
454,193081,84,2,3,1,2023,1,1,1,1,0,0,0,0,0,4.59
455,78108,67,2,3,1,2023,1,1,1,1,0,0,0,1,0,4.66
456,105709,30,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
457,164512,70,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
458,106178,62,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
459,122891,54,2,2,0,2023,1,0,0,1,0,0,0,0,0,4.95
460,122729,65,2,3,0,2023,1,1,0,1,0,0,0,0,0,5.0
461,164324,84,2,3,1,2023,1,1,1,1,0,0,0,0,0,4.59
462,75405,67,2,2,1,2023,1,1,1,1,0,0,0,1,0,4.66
463,128594,40,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
464,149823,61,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
465,131935,78,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
466,102405,45,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.95
467,178702,89,2,2,1,2023,1,1,1,1,0,0,0,0,0,4.59
468,90540,100,2,3,1,2023,1,1,1,1,0,0,0,1,0,4.66
469,129659,40,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
470,152761,63,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
471,103471,67,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
472,209594,83,3,3,0,2023,1,0,0,1,0,0,0,0,0,4.95
473,229027,142,2,3,1,2023,1,1,1,1,0,0,0,0,0,4.59
474,141370,74,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
475,107362,71,2,3,0,2023,1,0,0,1,1,0,0,1,0,3.27
476,163043,71,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
477,86548,55,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
478,133162,68,2,2,0,2023,1,0,0,1,0,0,0,1,0,5.0
479,241351,141,3,3,1,2023,1,1,1,1,0,0,0,0,0,4.59
480,109326,67,2,3,0,2023,1,0,0,1,1,0,0,1,0,3.27
481,129002,41,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
482,96944,35,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
483,130039,67,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
484,65311,41,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
485,66113,33,2,3,0,2023,1,0,0,1,1,0,0,1,0,3.27
486,112590,35,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
487,176263,71,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
488,73443,27,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
489,220000,87,2,3,1,2023,1,0,0,0,0,0,0,1,0,4.66
490,93599,61,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
491,107343,66,2,3,0,2023,1,0,0,1,1,0,0,1,0,3.27
492,174698,55,2,2,0,2023,1,1,0,0,0,0,1,1,1,5.0
493,70505,26,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
494,127630,64,2,2,0,2023,1,0,0,1,0,0,0,0,0,5.0
495,87334,53,2,2,0,2023,1,0,0,1,1,0,0,1,0,3.27
496,122949,37,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
497,67567,25,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
498,61984,38,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
499,116458,72,2,3,0,2023,1,0,0,1,1,0,0,1,0,3.27
500,196082,55,2,2,0,2023,1,1,0,0,0,0,1,1,1,5.0
501,195567,55,2,2,0,2023,1,1,0,0,0,0,1,1,1,5.0
502,127463,38,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
503,119000,73,2,3,1,2018,1,1,1,0,1,1,1,0,0,4.4
504,151351,75,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
505,108020,70,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
506,212503,79,2,2,0,2023,1,1,0,0,0,0,1,1,1,5.0
507,84753,53,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
508,148271,52,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
509,61504,42,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
510,125288,66,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
511,144134,59,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
512,246103,93,2,2,0,2023,1,1,1,0,1,0,1,1,1,5.0
513,101000,60,2,2,1,2023,1,1,1,1,0,0,0,0,0,1.51
514,137257,49,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
515,78695,45,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
516,110205,57,2,2,0,2023,1,0,0,0,0,0,0,1,0,5.0
517,102702,51,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
518,133500,75,2,3,1,2023,1,1,1,1,0,0,0,0,0,1.51
519,113340,35,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
520,74042,40,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
521,108420,56,2,2,0,2023,1,0,0,0,0,0,0,1,0,5.0
522,154054,75,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
523,165210,68,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
524,241885,92,2,2,0,2023,1,1,1,0,1,0,1,1,1,5.0
525,120270,63,2,2,0,2023,1,1,1,0,0,0,1,1,0,5.0
526,164000,96,2,3,1,2023,1,1,1,1,0,0,0,0,0,1.51
527,112553,35,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
528,108308,61,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
529,213277,119,3,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
530,141891,75,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
531,89000,50,2,2,1,2023,1,1,1,1,0,0,0,0,0,1.51
532,222003,95,2,2,0,2023,1,1,1,0,1,0,1,1,1,5.0
533,116508,71,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
534,127567,70,2,3,0,2023,1,1,1,0,0,0,0,1,0,1.51
535,141324,52,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
536,77072,46,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
537,163433,80,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
538,86486,45,2,3,0,2023,1,1,1,0,0,0,1,1,0,5.0
539,150384,59,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
540,179000,227,3,3,1,2017,1,1,1,1,1,0,0,1,0,4.49
541,151500,85,2,3,1,2023,1,1,1,1,0,0,0,0,0,1.51
542,139936,77,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
543,152702,92,2,3,0,2023,1,1,1,0,0,0,0,1,0,1.51
544,71326,27,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
545,144790,52,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
546,74196,41,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
547,155709,77,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
548,161218,68,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
549,164271,68,2,3,0,2023,1,1,1,0,1,0,1,1,1,5.0
550,218800,133,2,3,1,2023,1,1,1,1,0,0,0,0,0,1.51
551,116773,71,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
552,140540,79,2,3,0,2023,1,1,1,0,0,0,0,1,0,1.51
553,141131,71,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
554,239000,123,2,3,1,2022,1,0,0,0,0,1,0,1,1,5.0
555,145216,52,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
556,104661,61,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
557,91550,39,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
558,158220,68,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
559,166500,99,2,3,1,2023,1,1,1,1,0,0,0,0,0,1.51
560,149500,90,2,2,1,2023,1,1,1,1,0,0,0,0,0,1.51
561,109547,63,2,2,1,2023,1,1,1,0,0,0,0,0,0,5.0
562,249450,154,2,3,0,2023,1,1,1,1,0,0,0,1,0,4.59
563,91081,48,2,2,0,2023,1,1,1,0,0,0,0,1,0,1.51
564,108255,55,2,2,0,2023,1,0,0,0,0,0,0,1,0,5.0
565,104601,33,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
566,81319,47,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
567,76026,42,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
568,172000,80,2,3,0,2023,1,1,1,1,0,0,0,1,0,4.59
569,119465,70,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
570,208108,132,2,3,0,2023,1,1,1,0,0,0,0,1,0,1.51
571,198800,64,2,2,0,2023,1,1,0,0,0,0,1,1,1,5.0
572,72370,40,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
573,65220,28,2,3,0,2023,1,0,0,0,0,0,0,1,0,5.0
574,192825,83,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
575,223452,115,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
576,218000,131,2,3,1,2023,1,1,1,1,0,0,0,0,0,1.51
577,77055,46,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
578,146569,49,2,3,0,2023,1,1,0,1,0,0,0,1,0,5.0
579,196000,102,2,2,0,2023,1,1,1,1,0,0,1,0,0,4.59
580,218000,112,2,3,0,2023,1,1,1,0,0,0,1,0,0,4.95
581,204814,66,2,2,0,2023,1,1,0,0,0,0,1,1,1,5.0
582,109644,62,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
583,88589,59,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
584,199184,78,2,3,0,2023,1,1,0,1,0,0,0,1,0,5.0
585,205000,92,2,3,0,2023,1,1,1,0,0,0,1,0,0,4.95
586,136110,77,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
587,117609,70,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
588,168820,66,2,2,0,2023,1,1,0,1,0,0,0,1,0,5.0
589,79662,46,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
590,215038,105,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
591,173829,60,2,3,0,2023,1,0,0,0,0,0,0,0,0,5.0
592,119126,70,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
593,220600,114,2,3,0,2023,1,1,1,0,0,0,1,0,0,4.95
594,167077,68,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
595,117943,70,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
596,141677,48,2,3,0,2023,1,1,0,1,0,0,0,1,0,5.0
597,108255,61,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
598,142059,48,2,3,0,2023,1,1,0,1,0,0,0,1,0,5.0
599,128900,73,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
600,220645,138,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.59
601,210000,92,2,2,0,2008,1,1,1,1,0,1,1,1,0,5.0
602,122845,73,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
603,180963,79,2,2,0,2023,1,1,0,1,0,0,0,1,0,5.0
604,79558,46,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
605,135793,76,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
606,153581,59,2,3,0,2023,1,1,0,1,0,0,0,1,0,5.0
607,73546,35,2,3,0,2023,1,0,0,1,0,0,0,1,0,4.66
608,75537,41,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
609,138262,76,2,3,1,2023,1,1,1,0,0,0,0,0,0,5.0
610,231120,84,3,3,0,2023,1,1,0,1,0,0,0,1,0,5.0
611,136110,78,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
612,104985,61,2,2,0,2023,1,0,1,1,0,0,0,1,0,4.4
613,200161,73,2,2,0,2023,1,1,0,1,0,0,0,1,0,5.0
614,180612,74,2,2,0,2023,1,1,0,1,0,0,0,1,0,5.0
615,240513,98,2,3,0,2023,1,0,1,0,0,0,1,1,1,5.0
616,220503,152,3,4,0,2023,1,1,1,1,0,0,1,0,0,4.59
617,155000,80,1,2,0,2013,1,0,1,0,0,0,0,0,0,5.0
618,72728,40,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
619,180381,82,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
620,230675,93,3,3,0,2023,1,0,1,0,0,0,1,1,1,5.0
621,228966,123,2,4,0,2023,1,1,1,1,0,0,1,0,0,4.59
622,197000,95,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.95
623,182240,83,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
624,175405,61,2,3,0,2023,1,0,1,0,0,0,1,1,1,5.0
625,181857,93,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.59
626,180000,90,2,2,0,2023,1,1,0,1,0,0,1,1,0,4.49
627,186000,106,2,3,0,2023,1,1,0,0,0,0,1,0,0,4.59
628,167490,60,2,3,0,2023,1,0,0,0,0,0,0,0,0,5.0
629,131935,77,2,3,0,2023,1,0,1,1,0,0,0,1,0,4.4
630,209726,92,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
631,206000,81,2,3,0,2023,1,1,0,1,1,0,0,1,0,4.11
632,217567,82,2,2,0,2023,1,0,1,0,0,0,1,1,1,5.0
633,208294,123,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.59
634,97034,55,2,3,0,2023,1,0,0,1,1,0,0,0,0,3.27
635,88862,39,2,3,0,2023,1,0,0,1,0,0,0,1,0,4.66
636,220464,127,2,2,0,2023,1,1,1,1,0,0,1,0,0,4.59
637,195000,102,2,3,0,2023,1,1,0,0,0,0,1,0,0,4.59
638,174000,98,2,3,0,2023,1,1,1,0,0,0,1,0,0,4.59
639,129004,66,2,3,0,2023,1,1,0,0,0,0,1,1,1,3.27
640,94000,54,2,2,1,2023,1,1,1,0,0,0,1,1,0,3.21
641,170000,104,3,3,0,2023,1,1,0,0,0,0,0,0,0,4.59
642,180000,91,3,3,0,2023,1,1,1,1,0,0,0,1,0,4.59
643,214000,101,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.95
644,63000,150,2,4,0,2022,1,0,0,0,0,0,0,0,0,2.8
645,228500,91,2,2,0,2023,1,1,0,1,1,0,0,1,0,4.11
646,164675,61,2,3,0,2023,1,0,1,0,0,0,1,1,1,5.0
647,97217,55,2,2,0,2023,1,0,0,1,1,0,0,0,0,3.27
648,196119,95,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.59
649,196000,101,2,3,0,2023,1,1,1,0,0,0,1,0,0,4.59
650,104483,59,2,2,1,2023,1,1,1,0,0,0,1,1,0,3.21
651,214000,99,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.95
652,190571,87,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
653,229500,91,2,2,0,2023,1,1,0,1,1,0,0,1,0,4.11
654,210837,98,2,3,0,2023,1,0,1,0,0,0,1,1,1,5.0
655,237351,83,2,3,0,2023,1,0,1,0,0,0,1,1,1,5.0
656,194409,92,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.59
657,189000,98,2,3,0,2023,1,1,0,0,0,0,1,0,0,4.59
658,170000,94,2,3,0,2023,1,1,1,0,0,0,1,0,0,4.59
659,71081,36,2,3,1,2023,1,1,1,0,0,0,1,1,0,3.21
660,231000,118,3,3,0,2023,1,1,1,1,0,0,0,1,0,4.59
661,211000,81,2,2,0,2023,1,1,0,1,1,0,0,1,0,4.11
662,140027,61,2,3,0,2023,1,0,1,0,0,0,1,1,1,5.0
663,173058,87,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.59
664,189000,98,2,2,0,2023,1,1,0,0,0,0,1,0,0,4.59
665,123156,71,2,3,1,2023,1,1,1,0,0,0,1,1,0,3.21
666,47000,49,1,2,0,2008,1,0,0,0,0,0,0,0,0,3.13
667,143834,61,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
668,238108,73,2,2,0,2023,1,0,1,0,0,0,1,1,1,5.0
669,207005,101,2,2,0,2023,1,1,1,1,0,0,1,0,0,4.59
670,121029,42,2,3,0,2023,1,0,1,0,0,0,1,1,0,4.11
671,193983,94,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.59
672,230000,118,3,3,0,2023,1,1,1,1,0,0,0,1,0,4.59
673,169483,83,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
674,154071,60,2,3,1,2023,1,1,1,0,0,0,1,1,1,5.0
675,143693,62,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
676,227114,115,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
677,225000,117,2,3,0,2023,1,1,1,1,0,0,1,0,0,4.95
678,193402,74,2,2,1,2023,1,1,1,0,0,0,1,1,1,5.0
679,175845,89,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
680,142673,61,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
681,194733,80,2,3,0,2023,1,1,0,0,0,0,0,0,0,5.0
682,115086,40,2,3,0,2023,1,0,1,0,0,0,1,1,0,4.11
683,93455,53,2,2,0,2023,1,1,1,0,0,0,1,0,0,4.49
684,117629,41,2,3,0,2023,1,0,1,0,0,0,1,1,0,4.11
685,117100,67,2,3,0,2023,1,1,1,0,0,0,1,0,0,4.49
686,167504,60,2,3,0,2023,1,0,0,0,0,0,0,0,0,5.0
687,198782,92,2,3,0,2023,1,0,0,1,0,0,0,1,0,4.66
688,194594,83,2,3,1,2023,1,1,1,1,0,1,1,1,1,4.11
689,124343,43,2,3,0,2023,1,0,1,0,0,0,1,1,0,4.11
690,218369,79,2,2,0,2023,1,0,1,0,0,0,1,1,0,4.11
691,129692,56,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.66
692,70000,42,2,3,0,2023,1,1,0,1,0,0,0,1,0,4.11
693,141249,68,2,2,0,2023,1,1,1,1,0,0,0,0,0,4.59
694,157297,77,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.59
695,112254,63,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.4
696,225007,112,3,3,0,2023,1,1,1,1,0,0,0,0,0,5.0
697,128826,54,2,3,0,2023,1,0,1,0,0,0,1,1,0,4.11
698,210674,75,2,2,0,2023,1,0,0,0,0,0,0,0,0,5.0
699,168233,74,2,3,0,2023,1,0,0,1,0,0,0,1,0,4.66
700,151527,89,2,3,0,2023,1,1,0,1,0,0,0,1,0,4.11
701,183714,88,2,2,0,2023,1,1,1,1,0,0,0,0,0,4.59
702,125675,57,2,2,0,2023,1,0,0,1,0,0,0,1,0,4.59
703,119725,68,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.4
704,127945,59,2,2,0,2023,1,1,1,1,0,0,0,0,0,5.0
705,131367,56,2,3,0,2023,1,0,1,0,0,0,1,1,0,4.11
706,216579,77,2,2,0,2023,1,0,0,0,0,0,0,0,0,5.0
707,170600,74,2,3,0,2023,1,0,0,1,0,0,0,1,0,4.66
708,132554,77,2,3,0,2023,1,1,0,1,0,0,0,1,0,4.11
709,180292,86,2,2,0,2023,1,1,1,1,0,0,0,0,0,4.59
710,96900,55,2,2,0,2023,1,0,0,1,0,0,0,0,0,4.4
711,137992,53,2,3,0,2023,1,0,1,0,0,0,1,1,0,4.11
712,105675,60,2,2,0,2023,1,1,0,1,0,0,0,1,0,4.11
713,153783,76,2,3,0,2023,1,0,0,1,0,0,0,1,0,4.59
714,69594,37,2,3,0,2023,1,0,0,1,0,0,0,0,0,4.4
715,150560,76,2,3,0,2023,1,1,1,1,0,0,0,0,0,5.0
716,123427,45,2,3,0,2023,1,1,0,0,0,0,1,1,1,5.0
